"match_id","round_id","confederation_id","group_id","bracket_id","match_order","date","home_team_id","home_team_name","home_fifa_code","home_flag_code","home_fifa_rank","away_team_id","away_team_name","away_fifa_code","away_flag_code","away_fifa_rank","home_score","away_score","extra_time","penalties","winning_team_id","result_notes","result","notes","source_name","source_url","venue","stage"
"caf_r1_m211","caf_2026_first_round","CAF","caf_r1_group_h","","211","","caf_tun","Tunisia","TUN","TN","31","caf_nam","Namibia","NAM","NA","112","3","0","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m212","caf_2026_first_round","CAF","caf_r1_group_h","","212","","caf_tun","Tunisia","TUN","TN","31","caf_lbr","Liberia","LBR","LR","148","3","0","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m213","caf_2026_first_round","CAF","caf_r1_group_h","","213","","caf_tun","Tunisia","TUN","TN","31","caf_mwi","Malawi","MWI","MW","126","2","0","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m214","caf_2026_first_round","CAF","caf_r1_group_h","","214","","caf_tun","Tunisia","TUN","TN","31","caf_eqg","Equatorial Guinea","EQG","GQ","91","1","0","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m215","caf_2026_first_round","CAF","caf_r1_group_h","","215","","caf_tun","Tunisia","TUN","TN","31","caf_stp","São Tomé and Príncipe","STP","ST","187","4","0","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m216","caf_2026_first_round","CAF","caf_r1_group_h","","216","","caf_nam","Namibia","NAM","NA","112","caf_tun","Tunisia","TUN","TN","31","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m217","caf_2026_first_round","CAF","caf_r1_group_h","","217","","caf_nam","Namibia","NAM","NA","112","caf_lbr","Liberia","LBR","LR","148","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m218","caf_2026_first_round","CAF","caf_r1_group_h","","218","","caf_nam","Namibia","NAM","NA","112","caf_mwi","Malawi","MWI","MW","126","1","2","FALSE","","caf_mwi","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m219","caf_2026_first_round","CAF","caf_r1_group_h","","219","","caf_nam","Namibia","NAM","NA","112","caf_eqg","Equatorial Guinea","EQG","GQ","91","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m220","caf_2026_first_round","CAF","caf_r1_group_h","","220","","caf_nam","Namibia","NAM","NA","112","caf_stp","São Tomé and Príncipe","STP","ST","187","3","0","FALSE","","caf_nam","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m221","caf_2026_first_round","CAF","caf_r1_group_h","","221","","caf_lbr","Liberia","LBR","LR","148","caf_tun","Tunisia","TUN","TN","31","0","1","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m222","caf_2026_first_round","CAF","caf_r1_group_h","","222","","caf_lbr","Liberia","LBR","LR","148","caf_nam","Namibia","NAM","NA","112","3","1","FALSE","","caf_lbr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m223","caf_2026_first_round","CAF","caf_r1_group_h","","223","","caf_lbr","Liberia","LBR","LR","148","caf_mwi","Malawi","MWI","MW","126","0","1","FALSE","","caf_mwi","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m224","caf_2026_first_round","CAF","caf_r1_group_h","","224","","caf_lbr","Liberia","LBR","LR","148","caf_eqg","Equatorial Guinea","EQG","GQ","91","3","0","FALSE","","caf_lbr","Includes forfeits/updated result related to Equatorial Guinea ineligible-player/cancellation issues; see notes/sources.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m225","caf_2026_first_round","CAF","caf_r1_group_h","","225","","caf_lbr","Liberia","LBR","LR","148","caf_stp","São Tomé and Príncipe","STP","ST","187","2","1","FALSE","","caf_lbr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m226","caf_2026_first_round","CAF","caf_r1_group_h","","226","","caf_mwi","Malawi","MWI","MW","126","caf_tun","Tunisia","TUN","TN","31","0","1","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m227","caf_2026_first_round","CAF","caf_r1_group_h","","227","","caf_mwi","Malawi","MWI","MW","126","caf_nam","Namibia","NAM","NA","112","0","1","FALSE","","caf_nam","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m228","caf_2026_first_round","CAF","caf_r1_group_h","","228","","caf_mwi","Malawi","MWI","MW","126","caf_lbr","Liberia","LBR","LR","148","2","2","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m229","caf_2026_first_round","CAF","caf_r1_group_h","","229","","caf_mwi","Malawi","MWI","MW","126","caf_eqg","Equatorial Guinea","EQG","GQ","91","3","0","FALSE","","caf_mwi","Includes forfeits/updated result related to Equatorial Guinea ineligible-player/cancellation issues; see notes/sources.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m230","caf_2026_first_round","CAF","caf_r1_group_h","","230","","caf_mwi","Malawi","MWI","MW","126","caf_stp","São Tomé and Príncipe","STP","ST","187","3","1","FALSE","","caf_mwi","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m231","caf_2026_first_round","CAF","caf_r1_group_h","","231","","caf_eqg","Equatorial Guinea","EQG","GQ","91","caf_tun","Tunisia","TUN","TN","31","0","1","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m232","caf_2026_first_round","CAF","caf_r1_group_h","","232","","caf_eqg","Equatorial Guinea","EQG","GQ","91","caf_nam","Namibia","NAM","NA","112","0","3","FALSE","","caf_nam","Includes forfeits/updated result related to Equatorial Guinea ineligible-player/cancellation issues; see notes/sources.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m233","caf_2026_first_round","CAF","caf_r1_group_h","","233","","caf_eqg","Equatorial Guinea","EQG","GQ","91","caf_lbr","Liberia","LBR","LR","148","1","1","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m234","caf_2026_first_round","CAF","caf_r1_group_h","","234","","caf_eqg","Equatorial Guinea","EQG","GQ","91","caf_mwi","Malawi","MWI","MW","126","1","0","FALSE","","caf_eqg","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m235","caf_2026_first_round","CAF","caf_r1_group_h","","235","","caf_eqg","Equatorial Guinea","EQG","GQ","91","caf_stp","São Tomé and Príncipe","STP","ST","187","2","0","FALSE","","caf_eqg","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m236","caf_2026_first_round","CAF","caf_r1_group_h","","236","","caf_stp","São Tomé and Príncipe","STP","ST","187","caf_tun","Tunisia","TUN","TN","31","0","6","FALSE","","caf_tun","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m237","caf_2026_first_round","CAF","caf_r1_group_h","","237","","caf_stp","São Tomé and Príncipe","STP","ST","187","caf_nam","Namibia","NAM","NA","112","0","2","FALSE","","caf_nam","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m238","caf_2026_first_round","CAF","caf_r1_group_h","","238","","caf_stp","São Tomé and Príncipe","STP","ST","187","caf_lbr","Liberia","LBR","LR","148","0","1","FALSE","","caf_lbr","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m239","caf_2026_first_round","CAF","caf_r1_group_h","","239","","caf_stp","São Tomé and Príncipe","STP","ST","187","caf_mwi","Malawi","MWI","MW","126","1","0","FALSE","","caf_stp","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m240","caf_2026_first_round","CAF","caf_r1_group_h","","240","","caf_stp","São Tomé and Príncipe","STP","ST","187","caf_eqg","Equatorial Guinea","EQG","GQ","91","2","3","FALSE","","caf_eqg","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m241","caf_2026_first_round","CAF","caf_r1_group_i","","241","","caf_gha","Ghana","GHA","GH","59","caf_mad","Madagascar","MAD","MG","107","1","0","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m242","caf_2026_first_round","CAF","caf_r1_group_i","","242","","caf_gha","Ghana","GHA","GH","59","caf_mli","Mali","MLI","ML","50","1","0","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m243","caf_2026_first_round","CAF","caf_r1_group_i","","243","","caf_gha","Ghana","GHA","GH","59","caf_com","Comoros","COM","KM","130","1","0","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m244","caf_2026_first_round","CAF","caf_r1_group_i","","244","","caf_gha","Ghana","GHA","GH","59","caf_cta","Central African Republic","CTA","CF","125","4","3","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m245","caf_2026_first_round","CAF","caf_r1_group_i","","245","","caf_gha","Ghana","GHA","GH","59","caf_cha","Chad","CHA","TD","181","5","0","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m246","caf_2026_first_round","CAF","caf_r1_group_i","","246","","caf_mad","Madagascar","MAD","MG","107","caf_gha","Ghana","GHA","GH","59","0","3","FALSE","","caf_gha","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","away_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m247","caf_2026_first_round","CAF","caf_r1_group_i","","247","","caf_mad","Madagascar","MAD","MG","107","caf_mli","Mali","MLI","ML","50","0","0","FALSE","","","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","draw","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m248","caf_2026_first_round","CAF","caf_r1_group_i","","248","","caf_mad","Madagascar","MAD","MG","107","caf_com","Comoros","COM","KM","130","2","1","FALSE","","caf_mad","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m249","caf_2026_first_round","CAF","caf_r1_group_i","","249","","caf_mad","Madagascar","MAD","MG","107","caf_cta","Central African Republic","CTA","CF","125","2","0","FALSE","","caf_mad","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
"caf_r1_m250","caf_2026_first_round","CAF","caf_r1_group_i","","250","","caf_mad","Madagascar","MAD","MG","107","caf_cha","Chad","CHA","TD","181","3","1","FALSE","","caf_mad","Group-stage fixture listed in source score matrix; exact match date not included in this data pack.","home_win","","Wikipedia score matrix","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_qualification_(CAF)","",""
